sku,title,product_type,availability,readiness_score,price_band,shipping_weight_lb,weight_band,has_gtin,gtin,url
"PB3536","12x2 2 Mil Reclosable Poly Bags | FDA Approved","Bags - Poly","IN_STOCK","100","under-25","4.139999866485596","1-to-10-lb","true","841436032476","https://packrift.com/products/12x2-2-mil-reclosable-poly-bags-fda-approved-1000-case?variant=53474781233520"
"PB2370","12x20 1 Mil Clear Flat Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","16.420000076293945","10-to-50-lb","true","841436038119","https://packrift.com/products/12x20-1-mil-clear-flat-poly-bags-1000-case-economical-protection?variant=53473146044784"
"PB210","12x20 1.5 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","23.940000534057617","10-to-50-lb","true","841436015622","https://packrift.com/products/12-x-20-1-5-mil-clear-flat-poly-bags-1000-case?variant=53473152631152"
"PB1215","12x20 4 Mil Clear Flat Poly Bags | 500/Case","Bags - Poly","IN_STOCK","100","75-to-200","27.579999923706055","10-to-50-lb","true","841436025874","https://packrift.com/products/12-x-20-4-mil-clear-flat-poly-bags-500-case-heavy-duty-protection?variant=53473200275824"
"PB8807","12x20 8 Mil Clear Flat Poly Bags | Heavy Duty | 250/Case","Bags - Poly","IN_STOCK","100","75-to-200","30.575000762939453","10-to-50-lb","true","841436096515","https://packrift.com/products/12-x-20-8-mil-clear-flat-poly-bags-heavy-duty-protection-case-of-250?variant=53473213841776"
"PTAS1202","12x2150 Pink Anti-Static Poly Tubing 2 Mil","Bags - Poly","IN_STOCK","100","75-to-200","42.7599983215332","10-to-50-lb","true","841436052030","https://packrift.com/products/12-x-2150-pink-anti-static-poly-tubing-2-mil-1-roll?variant=53438591336816"
"PB533","12x22 2 Mil Clear Poly Bags - 1000/Case | Packrift","Bags - Poly","IN_STOCK","100","75-to-200","34.2599983215332","10-to-50-lb","true","841436028653","https://packrift.com/products/12-x-22-2-mil-clear-flat-poly-bags-1000-case-fda-approved?variant=53473162330480"
"PB2371","12x24 1 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","19.860000610351562","10-to-50-lb","true","841436038126","https://packrift.com/products/12x24-1-mil-clear-flat-poly-bags-fda-usda-compliant-case-of-1000?variant=53473146077552"
"PB215","12x24 1.5 Mil Clear Flat Poly Bags | Case of 1000","Bags - Poly","IN_STOCK","100","75-to-200","29.3799991607666","10-to-50-lb","true","841436015646","https://packrift.com/products/12x24-1-5-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473152663920"
"PBAS1217","12x24 4 Mil Anti-Static Pink Poly Bags | Case 500","Bags - Poly","IN_STOCK","100","75-to-200","39.2400016784668","10-to-50-lb","true","841436035019","https://packrift.com/products/12x24-4-mil-pink-anti-static-flat-poly-bags-case-of-500?variant=53438049419632"
"CP1224","12x24 Chipboard Pads - Kraft Stiffeners 275/Case","Boxes - Corrugated","IN_STOCK","100","25-to-75","47.244998931884766","10-to-50-lb","true","841436004961","https://packrift.com/products/12x24-kraft-chipboard-pads-box-cutter-protection-275-case?variant=53434675069296"
"PB2372","12x30 1 Mil Clear Flat Poly Bags | Case of 1000","Bags - Poly","IN_STOCK","100","25-to-75","24.559999465942383","10-to-50-lb","true","841436093835","https://packrift.com/products/12-x-30-1-mil-clear-flat-poly-bags-cost-effective-protection-case-of-1000?variant=53473146143088"
"PB1222","12x30 4 Mil Clear Flat Poly Bags | 250/Case","Bags - Poly","IN_STOCK","100","75-to-200","24.719999313354492","10-to-50-lb","true","841436025904","https://packrift.com/products/12-x-30-4-mil-clear-flat-poly-bags-heavy-duty-protection-case-of-250?variant=53473200374128"
"PB553","12x36 2 Mil Clear Flat Poly Bags | 1000/Case","Bags - Poly","IN_STOCK","100","200-plus","48.5","10-to-50-lb","true","841436028691","https://packrift.com/products/12x36-2-mil-clear-flat-poly-bags-1000-count-case?variant=53473162494320"
"1233","12x3x3 Long Corrugated Boxes ECT-32 | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","3.759999990463257","1-to-10-lb","true","848109006314","https://packrift.com/products/12x3x3-ect-32-kraft-corrugated-boxes-long-format-bundle-of-25?variant=53472881246576"
"M1242K","12x4x2 Kraft Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","under-25","9.680000305175781","1-to-10-lb","true","848109047881","https://packrift.com/products/12x4x2-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack?variant=53473366933872"
"M1243","12x4x3 White Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","11.520000457763672","10-to-50-lb","true","841436088992","https://packrift.com/products/12x4x3-ect-32-b-white-corrugated-mailers-crush-resistant-50-bundle?variant=53475948888432"
"1244","12x4x4 Corrugated Boxes | ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.119999885559082","1-to-10-lb","true","812578003143","https://packrift.com/products/12x4x4-ect-32-kraft-corrugated-boxes-ai-long-item-shipping-25-bundle?variant=53472880001392"
"T12448INNER","12x4x48 Telescoping Inner Boxes | ECT-32 Kraft | Packrift","Boxes - Corrugated","IN_STOCK","100","75-to-200","18.014999389648438","10-to-50-lb","true","848109054612","https://packrift.com/products/12x4x48-telescoping-inner-boxes-ect-32-kraft-adjustable-design-bundle-of-15?variant=53446182142320"
"1254","12x5x4 ECT-32 Corrugated Boxes | Kraft | Bundle 25","Boxes - Corrugated","IN_STOCK","100","under-25","5.800000190734863","1-to-10-lb","true","841436007214","https://packrift.com/products/12x5x4-ect-32-kraft-corrugated-boxes-ai-long-item-shipping-bundle-of-25?variant=53472877609328"
"1255","12x5x5 ECT-32 Corrugated Boxes | Long Item Shipping","Boxes - Corrugated","IN_STOCK","100","under-25","6.159999847412109","1-to-10-lb","true","848109006321","https://packrift.com/products/12x5x5-ect-32-kraft-corrugated-boxes-long-item-shipping-25-pack?variant=53472877117808"
"T961280B","12x60 Black Anti-Slip Tape | 28 Mil 80 Grit | Packrift","Tape","IN_STOCK","100","200-plus","7.659999847412109","1-to-10-lb","true","848109038827","https://packrift.com/products/12-x-60-black-anti-slip-tape-28-mil-80-grit-case-of-1?variant=53475788194160"
"12612","12x6x12 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","12.359999656677246","10-to-50-lb","true","841436071673","https://packrift.com/products/12x6x12-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack?variant=53472874266992"
"HAZ1051","12x6x12.75 Hazmat Shipping Boxes | ECT-44 Corrugated","Boxes - Corrugated","IN_STOCK","100","75-to-200","17.200000762939453","10-to-50-lb","true","841436074469","https://packrift.com/products/12x6x12-75-ect-44-hazmat-corrugated-box-2x1-gallon-jug-capacity-bundle-of-20?variant=53472871612784"
"1262","12x6x2 Corrugated Boxes | ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.179999828338623","1-to-10-lb","true","848109006338","https://packrift.com/products/12x6x2-ect-32-kraft-corrugated-boxes-long-format-25-pack?variant=53472873873776"
"M1262","12x6x2 Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","14.239999771118164","10-to-50-lb","true","841436089029","https://packrift.com/products/12x6x2-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack?variant=53475949019504"
"PB1602","12x6x24 2 Mil Gusseted Poly Bags | Clear LDPE","Bags - Poly","IN_STOCK","100","75-to-200","23.540000915527344","10-to-50-lb","true","841436038997","https://packrift.com/products/12x6x24-2-mil-gusseted-poly-bags-expandable-sides-case-of-500?variant=53473288094064"
"PB1547","12x6x3 2 Mil Gusseted Poly Bags - 1000/Case","Bags - Poly","IN_STOCK","100","25-to-75","14.579999923706055","10-to-50-lb","true","841436038690","https://packrift.com/products/12x6x3-2-mil-gusseted-poly-bags-expandable-clear-case-of-1000?variant=53473286914416"
"1263","12x6x3 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","5.900000095367432","1-to-10-lb","true","848109006345","https://packrift.com/products/12x6x3-ect-32-kraft-corrugated-boxes-long-item-shipping-25-pack?variant=53472874168688"
"M1263","12x6x3 Corrugated Mailers | ECT-32 White | 50-Pack","Boxes - Mailers","IN_STOCK","100","25-to-75","16.260000228881836","10-to-50-lb","true","841436089036","https://packrift.com/products/12x6x3-ect-32-white-corrugated-mailers-crush-resistant-50-bundle?variant=53475949052272"
"PB1417","12x6x3 Gusseted Poly Bags 1.5 Mil - Clear","Bags - Poly","IN_STOCK","100","25-to-75","11.100000381469727","10-to-50-lb","true","841436026871","https://packrift.com/products/12x6x3-1-5-mil-gusseted-poly-bags-expandable-sides-case-of-1000?variant=53473285865840"
"1264","12x6x4 Corrugated Boxes | ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","6.800000190734863","1-to-10-lb","true","812578007462","https://packrift.com/products/12x6x4-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25?variant=53472876265840"
"M1264K","12x6x4 Kraft Corrugated Mailers | ECT-32-B | Bundle of 50","Boxes - Mailers","IN_STOCK","100","25-to-75","18.600000381469727","10-to-50-lb","true","848109008776","https://packrift.com/products/12x6x4-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50?variant=53473366999408"
"1265","12x6x5 Long Corrugated Boxes ECT-32 | Bulk","Boxes - Corrugated","IN_STOCK","100","under-25","7.940000057220459","1-to-10-lb","true","812578001637","https://packrift.com/products/12x6x5-ect-32-kraft-corrugated-long-boxes-25-bundle?variant=53472876331376"
"1266","12x6x6 Corrugated Boxes ECT-32 Kraft | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","8.220000267028809","1-to-10-lb","true","812578003150","https://packrift.com/products/12x6x6-ect-32-kraft-corrugated-boxes-long-item-shipping-bundle-of-25?variant=53472874201456"
"HD1266","12x6x6 Heavy-Duty Corrugated Boxes | ECT-44 Single Wall","Boxes - Corrugated","IN_STOCK","100","under-25","10.34000015258789","10-to-50-lb","true","812578003174","https://packrift.com/products/12x6x6-ect-44-heavy-duty-kraft-corrugated-boxes-25-pack?variant=53472876527984"
"MD1266","12x6x6 Multi-Depth Corrugated Boxes | ECT-32 Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","8.800000190734863","1-to-10-lb","true","812578003167","https://packrift.com/products/12x6x6-multi-depth-corrugated-boxes-ect-32-kraft-25-pack?variant=53472876396912"
"GB126","12x6x6 White Gift Boxes | Case of 50 Fibreboard Cartons","Chipboard Cartons","IN_STOCK","100","75-to-200","16.6200008392334","10-to-50-lb","true","719650111614","https://packrift.com/products/12x6x6-fibreboard-gift-boxes-white-case-of-50-flat-ship-cartons?variant=53475958096240"
"1268","12x6x8 Corrugated Boxes ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","9.760000228881836","1-to-10-lb","true","812578003181","https://packrift.com/products/12x6x8-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-25?variant=53472876462448"
"B832","12x7.25 Bubble Lined Poly Mailers | Self-Seal | Case 100","Envelopes & Mailers","IN_STOCK","100","25-to-75","3.759999990463257","1-to-10-lb","true","771342218216","https://packrift.com/products/12-x-7-25-bubble-lined-poly-mailers-self-seal-protection-case-of-100?variant=53441942389104"
"B854","12x7.25 Kraft Heat-Seal Bubble Mailers #1 | Case of 100","Envelopes & Mailers","IN_STOCK","100","25-to-75","4.840000152587891","1-to-10-lb","true","841436023368","https://packrift.com/products/12-x-7-25-kraft-heat-seal-bubble-mailers-1-lightweight-protection-case-of-100?variant=53474218869104"
"B854SS25PK","12x7.25 Kraft Self-Seal Bubble Mailers | 25 Pack","Envelopes & Mailers","IN_STOCK","100","under-25","1.3799999952316284","1-to-10-lb","true","841436059053","https://packrift.com/products/12-x-7-25-kraft-bubble-mailers-self-seal-protection-25-pack?variant=53474246984048"
"BGFH102U","12x7x17 Kraft Paper Grocery Bags | Flat Handles","Envelopes & Mailers","IN_STOCK","100","75-to-200","41.5","10-to-50-lb","true","79594888523","https://packrift.com/products/12x7x17-kraft-paper-grocery-bags-flat-handles-70lb-case-of-300?variant=53473139917168"
"1275","12x7x5 Corrugated Boxes ECT-32 Kraft | 25 Pack","Boxes - Corrugated","IN_STOCK","100","under-25","8.619999885559082","1-to-10-lb","true","812578001644","https://packrift.com/products/12x7x5-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472872628592"
"1277","12x7x7 Corrugated Boxes ECT-32 | Kraft Shipping Cartons","Boxes - Corrugated","IN_STOCK","100","under-25","11.199999809265137","10-to-50-lb","true","848109006352","https://packrift.com/products/12x7x7-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472872006000"
"AB319","12x8 4 Mil Poly Bags on Roll | Auto-Fill Compatible","Bags - Poly","IN_STOCK","100","75-to-200","13.380000114440918","10-to-50-lb","true","841436044479","https://packrift.com/products/12-x-8-4-mil-pre-opened-poly-bags-on-roll-auto-fill-equipment-compatible-750-roll?variant=53474503131504"
"B83325PK","12x8.5 Bubble Lined Poly Mailers | 25 Pack | Packrift","Envelopes & Mailers","IN_STOCK","100","under-25","1.440000057220459","1-to-10-lb","true","841436018937","https://packrift.com/products/12x8-5-bubble-lined-poly-mailers-3-16-cushioning-25-pack?variant=53442057437552"
"B855SSTT","12x8.5 Kraft Bubble Mailers #2 Self-Seal | Case 100","Envelopes & Mailers","IN_STOCK","100","25-to-75","5.679999828338623","1-to-10-lb","true","841436019569","https://packrift.com/products/12-x-8-5-kraft-bubble-mailers-w-tear-strip-2-self-seal-case-of-100?variant=53474248589680"
"B85525PK","12x8.5 Kraft Heat-Seal Bubble Mailers | 25 Pack","Envelopes & Mailers","IN_STOCK","100","under-25","1.940000057220459","1-to-10-lb","true","841436059145","https://packrift.com/products/12x8-5-kraft-heat-seal-bubble-mailers-lightweight-protection-25-pack?variant=53474219131248"
"12812","12x8x12 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","14.899999618530273","10-to-50-lb","true","848109006024","https://packrift.com/products/12x8x12-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472865681776"
"MFL1282","12x8x2.75 White Corrugated Literature Mailers | Crush Proof","Boxes - Mailers","IN_STOCK","100","25-to-75","17.920000076293945","10-to-50-lb","true","841436049184","https://packrift.com/products/12x8x2-75-white-corrugated-literature-mailers-crush-resistant-bundle-of-50?variant=53472993476976"
"PB1475","12x8x24"" Gusseted Poly Bags 1.5 Mil | Case 500","Bags - Poly","IN_STOCK","100","25-to-75","25.520000457763672","10-to-50-lb","true","841436027021","https://packrift.com/products/12x8x24-1-5-mil-gusseted-poly-bags-expandable-sides-case-of-500?variant=53473286357360"
"1283","12x8x3 Corrugated Boxes | ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","8.279999732971191","1-to-10-lb","true","841436087452","https://packrift.com/products/12x8x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472862536048"
"ML1283K","12x8x3 Kraft Literature Mailers | 50-Pack Corrugated","Boxes - Mailers","IN_STOCK","100","25-to-75","16.520000457763672","10-to-50-lb","true","848109032214","https://packrift.com/products/12x8x3-kraft-literature-mailers-ect-32b-corrugated-50-pack?variant=53474221818224"
"PB1607","12x8x32 2 Mil Gusseted Poly Bags | Clear LDPE","Bags - Poly","IN_STOCK","100","75-to-200","41.15999984741211","10-to-50-lb","true","841436039031","https://packrift.com/products/12x8x32-2-mil-gusseted-poly-bags-expandable-sides-case-of-500?variant=53473288225136"
"1284","12x8x4 Corrugated Boxes ECT-32 | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","9.279999732971191","1-to-10-lb","true","812578003198","https://packrift.com/products/12x8x4-ect-32-kraft-corrugated-boxes-flat-ship-bundle-of-25?variant=53472868008304"
"1285","12x8x5 ECT-32 Corrugated Boxes | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","10.15999984741211","10-to-50-lb","true","812578003204","https://packrift.com/products/12x8x5-ect-32-kraft-corrugated-boxes-industrial-strength-25-pack?variant=53472870924656"
"1286","12x8x6 Corrugated Boxes ECT-32 Kraft | Pack of 25","Boxes - Corrugated","IN_STOCK","100","under-25","10.600000381469727","10-to-50-lb","true","812578007479","https://packrift.com/products/12x8x6-ect-32-kraft-corrugated-boxes-standard-strength-shipping-bundle-of-25?variant=53472871088496"
"HD1286DW","12x8x6 Double Wall Boxes ECT-48 | Heavy Duty Corrugated","Boxes - Corrugated","IN_STOCK","100","25-to-75","9.960000038146973","1-to-10-lb","true","841436097222","https://packrift.com/products/12x8x6-double-wall-boxes-ect-48-kraft-corrugated-bundle-of-15?variant=53472868073840"
"1287","12x8x7 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","11.199999809265137","10-to-50-lb","true","841436070065","https://packrift.com/products/12x8x7-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-25?variant=53472871121264"
"1288","12x8x8 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","12.279999732971191","10-to-50-lb","true","812578007486","https://packrift.com/products/12x8x8-ect-32-kraft-corrugated-boxes-standard-strength-shipping-25-pack?variant=53472871186800"
"1288W","12x8x8 White Corrugated Boxes | ECT-32 | Flat Ship","Boxes - Corrugated","IN_STOCK","100","25-to-75","12.760000228881836","10-to-50-lb","true","841436075022","https://packrift.com/products/12x8x8-ect-32-white-corrugated-boxes-flat-ship-bundle-25?variant=53472868172144"
"TYC912R","12x9 Red Tyvek Envelopes | Self-Seal | Case of 100","Envelopes & Mailers","IN_STOCK","100","75-to-200","2.9000000953674316","1-to-10-lb","true","841436064552","https://packrift.com/products/12-x-9-red-tyvek-ae-self-seal-mailers-tear-moisture-resistant-case-of-100?variant=53475265249648"
"12910","12x9x10 Corrugated Boxes ECT-32 | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","15.260000228881836","10-to-50-lb","true","841436071369","https://packrift.com/products/12x9x10-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-25?variant=53472864108912"
"12912","12x9x12 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","17.059999465942383","10-to-50-lb","true","841436071376","https://packrift.com/products/12x9x12-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack?variant=53472863027568"
"1292","12x9x2 ECT-32 Kraft Corrugated Boxes | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","8.699999809265137","1-to-10-lb","true","848109006031","https://packrift.com/products/12x9x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472862634352"
"MLR1292K","12x9x2 Kraft Corrugated Mailers | ECT-32 Crush Resistant","Boxes - Mailers","IN_STOCK","100","75-to-200","17.6200008392334","10-to-50-lb","true","841436049177","https://packrift.com/products/12x9x2-ect-32-kraft-corrugated-mailers-crush-resistant-bundle-of-50?variant=53473367064944"
"1293","12x9x3 Corrugated Boxes ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","9.539999961853027","1-to-10-lb","true","812578003211","https://packrift.com/products/12x9x3-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472862732656"
"1294","12x9x4 ECT-32 Kraft Corrugated Boxes | Bulk","Boxes - Corrugated","IN_STOCK","100","under-25","10.579999923706055","10-to-50-lb","true","812578003228","https://packrift.com/products/12x9x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472863551856"
"MLR1294K","12x9x4 Kraft Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","75-to-200","43.119998931884766","10-to-50-lb","true","841436082662","https://packrift.com/products/12x9x4-kraft-ect-32-b-corrugated-mailers-crush-resistant-bundle-of-50?variant=53473367097712"
"1294W","12x9x4 White Corrugated Boxes | ECT-32 Single Wall","Boxes - Corrugated","IN_STOCK","100","under-25","10.920000076293945","10-to-50-lb","true","812578001651","https://packrift.com/products/12x9x4-white-corrugated-boxes-ect-32-single-wall-25-pack?variant=53472863584624"
"MLR1294","12x9x4 White Corrugated Mailers | ECT-32-B | 50-Pack","Boxes - Mailers","IN_STOCK","100","75-to-200","25.440000534057617","10-to-50-lb","true","841436089067","https://packrift.com/products/12x9x4-ect-32-b-white-corrugated-mailers-crush-resistant-bundle-of-50?variant=53475949216112"
"1295","12x9x5 Corrugated Boxes ECT-32 | Kraft Shipping Cartons","Boxes - Corrugated","IN_STOCK","100","under-25","10.300000190734863","10-to-50-lb","true","812578003235","https://packrift.com/products/12x9x5-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25?variant=53472863650160"
"1296","12x9x6 Corrugated Boxes ECT-32 | 25 Pack","Boxes - Corrugated","IN_STOCK","100","under-25","13.399999618530273","10-to-50-lb","true","812578003242","https://packrift.com/products/12x9x6-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472863682928"
"HD1296DW","12x9x6 Double Wall Corrugated Boxes | ECT-48 Kraft","Boxes - Corrugated","IN_STOCK","100","25-to-75","11.520000457763672","10-to-50-lb","true","841436009300","https://packrift.com/products/12x9x6-ect-48-double-wall-kraft-boxes-heavy-duty-shipping-bundle-of-15?variant=53472862798192"
"MD1296","12x9x6 Multi-Depth Corrugated Boxes | ECT-32 Kraft","Boxes - Corrugated","IN_STOCK","100","under-25","13.319999694824219","10-to-50-lb","true","841436048361","https://packrift.com/products/12x9x6-multi-depth-corrugated-boxes-ect-32-kraft-25-pack?variant=53472863748464"
"1297","12x9x7 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","12.640000343322754","10-to-50-lb","true","812578003259","https://packrift.com/products/12x9x7-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack?variant=53472863945072"
"1298","12x9x8 Corrugated Boxes | ECT-32 Kraft | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","under-25","13.600000381469727","10-to-50-lb","true","841436019835","https://packrift.com/products/12x9x8-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-25?variant=53472864010608"
"HD1299DW","12x9x9 Double Wall Corrugated Boxes | ECT-48","Boxes - Corrugated","IN_STOCK","100","25-to-75","14.179499626159668","10-to-50-lb","true","848109053929","https://packrift.com/products/12x9x9-double-wall-corrugated-boxes-ect-48-bundle-of-15?variant=53472862962032"
"1299","12x9x9 ECT-32 Corrugated Boxes - 25 Pack | Packrift","Boxes - Corrugated","IN_STOCK","100","under-25","13.800000190734863","10-to-50-lb","true","812578003266","https://packrift.com/products/12x9x9-ect-32-kraft-corrugated-boxes-25-bundle-industrial-strength?variant=53472862863728"
"SP13","13 7/8x13 7/8 Corrugated Layer Pads | ECT-32","Boxes - Corrugated","IN_STOCK","100","25-to-75","10.760000228881836","10-to-50-lb","true","841436036450","https://packrift.com/products/13-7-8-x-13-7-8-ect-32-corrugated-layer-pads-bundle-of-100?variant=53472923124080"
"MD131012","13.25x10.25x12 Multi-Depth Corrugated Boxes ECT-32","Boxes - Corrugated","IN_STOCK","100","25-to-75","19.559999465942383","10-to-50-lb","true","812578001798","https://packrift.com/products/13-25x10-25x12-multi-depth-corrugated-box-ect-32-kraft-25-bundle?variant=53472841990512"
"13109SC","13.25x10.25x9 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","16.459999084472656","10-to-50-lb","true","812578001781","https://packrift.com/products/13-25x10-25x9-ect-32-kraft-corrugated-boxes-25-count-bundle?variant=53472841859440"
"13137","13.5x13.5x7.5 ECT-32 Kraft Corrugated Boxes | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","21.15999984741211","10-to-50-lb","true","812578003662","https://packrift.com/products/13-5x13-5x7-5-ect-32-kraft-corrugated-boxes-reliable-shipping-25-pack?variant=53451450941808"
"CTUV1340","13"" UV Cable Ties | 40# Black Nylon | Case of 500","Cable Ties","IN_STOCK","100","25-to-75","2.440000057220459","1-to-10-lb","true","848109026558","https://packrift.com/products/13-40-uv-stabilized-black-cable-ties-outdoor-secure-bundling-case-of-500?variant=53439822430576"
"ML13101","13x10x1.25 White Literature Mailers | ECT-32-B Corrugated","Boxes - Mailers","IN_STOCK","100","25-to-75","14.239999771118164","10-to-50-lb","true","841436057899","https://packrift.com/products/13x10x1-25-white-corrugated-literature-mailers-50-bundle?variant=53475970777456"
"131010","13x10x10 Corrugated Boxes ECT-32 | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","17.1200008392334","10-to-50-lb","true","812578003594","https://packrift.com/products/13x10x10-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472857129328"
"131012","13x10x12 Corrugated Boxes ECT-32 | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","25-to-75","19.200000762939453","10-to-50-lb","true","848109054278","https://packrift.com/products/13x10x12-ect-32-kraft-corrugated-boxes-25-pack-bundle?variant=53472842613104"
"131013","13x10x13 Corrugated Boxes ECT-32 | 25-Pack Kraft","Boxes - Corrugated","IN_STOCK","100","25-to-75","19.020000457763672","10-to-50-lb","true","841436007238","https://packrift.com/products/13x10x13-ect-32-kraft-corrugated-boxes-25-bundle-industrial-grade?variant=53472841924976"
"131015","13x10x15 Corrugated Boxes ECT-32 | 25-Pack","Boxes - Corrugated","IN_STOCK","100","25-to-75","21.84000015258789","10-to-50-lb","true","841436086981","https://packrift.com/products/13x10x15-ect-32-kraft-corrugated-boxes-25-pack-flat-shipping?variant=53472829669744"
"13102","13x10x2 ECT-32 Kraft Corrugated Boxes | Bundle of 25","Boxes - Corrugated","IN_STOCK","100","25-to-75","10.300000190734863","10-to-50-lb","true","848109006185","https://packrift.com/products/13x10x2-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-bundle-of-25?variant=53472842285424"
"SLE10132WS","13x10x2 Expandable Ship-Lite Envelopes | 100/Case","Envelopes & Mailers","IN_STOCK","100","75-to-200","6.900000095367432","1-to-10-lb","true","50047614438107","https://packrift.com/products/13x10x2-reinforced-paper-expandable-ship-lite-envelopes-self-seal-case-of-100?variant=53473114554736"
"MFL13102K","13x10x2 Kraft Literature Mailers | Crush Resistant","Boxes - Mailers","IN_STOCK","100","75-to-200","17.760000228881836","10-to-50-lb","true","841436041003","https://packrift.com/products/13x10x2-kraft-corrugated-literature-mailers-crush-proof-bundle-of-50?variant=53472990036336"
"MFL13102","13x10x2 White Literature Mailers | ECT-32-B Corrugated","Boxes - Mailers","IN_STOCK","100","75-to-200","18.979999542236328","10-to-50-lb","true","841436089364","https://packrift.com/products/13x10x2-white-corrugated-literature-mailers-crush-proof-design-50-bundle?variant=53472994492784"
"M13102","13x10x2 White Literature Mailers | ECT-32-B Corrugated","Boxes - Mailers","IN_STOCK","100","75-to-200","16.040000915527344","10-to-50-lb","true","841436059855","https://packrift.com/products/13x10x2-white-literature-mailers-ect-32-b-corrugated-bundle-of-50?variant=53475970810224"
"13104","13x10x4 Corrugated Boxes ECT-32 Kraft | 25-Pack","Boxes - Corrugated","IN_STOCK","100","under-25","12.199999809265137","10-to-50-lb","true","812578003587","https://packrift.com/products/13x10x4-ect-32-kraft-corrugated-boxes-shallow-depth-shipping-25-pack?variant=53472843334000"
"MFL13104K","13x10x4 Kraft Literature Mailers | Crush Resistant","Boxes - Mailers","IN_STOCK","100","75-to-200","27.81999969482422","10-to-50-lb","true","841436009133","https://packrift.com/products/13x10x4-kraft-corrugated-literature-mailers-crush-resistant-50-pack?variant=53472990069104"
